image_name,label,temperature,humidity,plant_id,capture_date,day_id,remaining_days,path,p_fresh,p_slightly_aged,p_near_spoilage,p_spoiled,pred_label
2025.10.19.10.29pm_IMG_56.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_56.jpg,0.9972849,0.0026501205,5.896417e-05,6.1076125e-06,fresh
2025.10.19.10.29pm_IMG_57.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_57.jpg,0.9892721,0.010444198,0.00027499517,8.7444305e-06,fresh
2025.10.19.10.29pm_IMG_58.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_58.jpg,0.9984118,0.0014555281,0.00012242388,1.0201188e-05,fresh
2025.10.19.10.29pm_IMG_59.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_59.jpg,0.9997491,0.00020308161,4.2257012e-05,5.50194e-06,fresh
2025.10.19.10.29pm_IMG_60.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_60.jpg,0.98339546,0.016206779,0.0003914113,6.273029e-06,fresh
2025.10.19.10.29pm_IMG_61.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_61.jpg,0.9959151,0.0039987215,8.474699e-05,1.3902303e-06,fresh
2025.10.19.10.29pm_IMG_62.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_62.jpg,0.99841034,0.001543554,4.3683838e-05,2.3857629e-06,fresh
2025.10.19.10.29pm_IMG_63.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_63.jpg,0.9982973,0.0016117762,8.863877e-05,2.2052416e-06,fresh
2025.10.19.10.29pm_IMG_64.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_64.jpg,0.99336,0.0064333268,0.00020570197,1.0848636e-06,fresh
2025.10.19.10.29pm_IMG_65.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_65.jpg,0.9494308,0.050186597,0.00038028366,2.3135535e-06,fresh
2025.10.19.10.29pm_IMG_66.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_66.jpg,0.85014504,0.14854181,0.0013048142,8.299244e-06,fresh
2025.10.19.10.29pm_IMG_67.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_67.jpg,0.89992964,0.09912882,0.00093839626,3.094604e-06,fresh
2025.10.19.10.29pm_IMG_68.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.29pm_IMG_68.jpg,0.97816205,0.02159178,0.00024471534,1.4510674e-06,fresh
2025.10.19.10.30pm_IMG_69.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_69.jpg,0.8622766,0.13673025,0.0009790807,1.4070773e-05,fresh
2025.10.19.10.30pm_IMG_70.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_70.jpg,0.88843644,0.11041625,0.001143355,3.8924723e-06,fresh
2025.10.19.10.30pm_IMG_71.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_71.jpg,0.80544937,0.19159551,0.0029354205,1.9645331e-05,fresh
2025.10.19.10.30pm_IMG_72.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_72.jpg,0.8367425,0.16115668,0.0020850147,1.5800204e-05,fresh
2025.10.19.10.30pm_IMG_73.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_73.jpg,0.9529386,0.046243146,0.0008122634,6.036782e-06,fresh
2025.10.19.10.30pm_IMG_74.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_74.jpg,0.92397845,0.07551576,0.00050242373,3.4210568e-06,fresh
2025.10.19.10.30pm_IMG_75.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_75.jpg,0.82984036,0.168341,0.0017993374,1.9328665e-05,fresh
2025.10.19.10.30pm_IMG_76.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_76.jpg,0.08839143,0.90304536,0.008546054,1.7154896e-05,slightly_aged
2025.10.19.10.30pm_IMG_77.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_77.jpg,0.8048645,0.19449855,0.0006342116,2.6438981e-06,fresh
2025.10.19.10.30pm_IMG_78.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_78.jpg,0.99986374,0.0001326241,3.4727718e-06,1.5830628e-07,fresh
2025.10.19.10.30pm_IMG_79.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.30pm_IMG_79.jpg,0.9998436,0.00014852089,7.771421e-06,1.3929423e-07,fresh
2025.10.19.10.31pm_IMG_80.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.31pm_IMG_80.jpg,0.9942545,0.005643051,0.000102145954,2.4016092e-07,fresh
2025.10.19.10.31pm_IMG_81.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.31pm_IMG_81.jpg,0.99446243,0.0053896727,0.00014448851,3.29086e-06,fresh
2025.10.19.10.31pm_IMG_82.jpg,fresh,5.0,88.0,0,2025-09-19,0,7,/content/drive/MyDrive/spoilage_dataset/dataset_root/fresh/2025.10.19.10.31pm_IMG_82.jpg,0.99935323,0.00058178813,6.46715e-05,2.911691e-07,fresh
